work_year,job_title,job_category,employee_residence,experience_level,employment_type,work_setting,company_location,company_size,salary_in_euros
2022,Machine Learning Software Engineer,Machine Learning and AI,Canada,Senior,Full-time,Remote,Canada,M,168912
2022,Data Engineer,Data Engineering,United States,Mid-level,Full-time,Remote,United States,M,138000
2022,Machine Learning Developer,Machine Learning and AI,Pakistan,Entry-level,Full-time,Remote,Australia,M,36800
2022,Data Engineer,Data Engineering,United States,Mid-level,Full-time,In-person,United States,M,110400
2022,Data Engineer,Data Engineering,United States,Mid-level,Full-time,In-person,United States,M,87400
2022,Data Engineer,Data Engineering,United States,Entry-level,Full-time,In-person,United States,M,147200
2022,Data Engineer,Data Engineering,United States,Entry-level,Full-time,In-person,United States,M,124200
2022,Data Science Consultant,Data Science and Research,Italy,Entry-level,Full-time,Hybrid,Italy,M,22231
2022,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,198720
2022,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,132480
2022,Data Engineer,Data Engineering,United States,Entry-level,Full-time,In-person,United States,M,78200
2022,Data Engineer,Data Engineering,United States,Entry-level,Full-time,In-person,United States,M,59800
2022,Data Analyst,Data Analysis,United States,Senior,Full-time,Remote,United States,M,137080
2022,Data Analyst,Data Analysis,United States,Senior,Full-time,Remote,United States,M,109480
2022,Data Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,110400
2022,Data Scientist,Data Science and Research,United States,Mid-level,Full-time,In-person,United States,M,138000
2022,Data Scientist,Data Science and Research,United States,Mid-level,Full-time,In-person,United States,M,101200
2022,Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,Remote,United States,M,226320
2022,Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,Remote,United States,M,184920
2022,Data Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,174800
2022,Data Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,142600
2022,ML Engineer,Machine Learning and AI,United States,Senior,Full-time,Remote,United States,M,216200
2022,ML Engineer,Machine Learning and AI,United States,Senior,Full-time,Remote,United States,M,170200
2022,Cloud Database Engineer,Cloud and Database,United States,Senior,Full-time,Remote,United States,M,174800
2022,Cloud Database Engineer,Cloud and Database,United States,Senior,Full-time,Remote,United States,M,147200
2022,Product Data Analyst,Data Analysis,United States,Entry-level,Full-time,Remote,United States,M,92000
2022,Data Engineer,Data Engineering,United States,Mid-level,Full-time,In-person,United States,M,119600
2022,Data Engineer,Data Engineering,United States,Mid-level,Full-time,In-person,United States,M,105800
2022,Data Scientist,Data Science and Research,United Kingdom,Mid-level,Full-time,In-person,United Kingdom,M,84962
2022,Data Scientist,Data Science and Research,United Kingdom,Mid-level,Full-time,In-person,United Kingdom,M,62305
2022,Data Engineer,Data Engineering,United States,Mid-level,Full-time,In-person,United States,M,96600
2022,Data Engineer,Data Engineering,United States,Mid-level,Full-time,In-person,United States,M,64400
2022,Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,188140
2022,Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,130824
2022,Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,Remote,United States,M,176640
2022,Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,Remote,United States,M,150880
2022,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,171028
2022,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,118956
2022,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,69000
2022,Data Science Manager,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,161000
2022,Data Science Manager,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,110400
2022,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,154100
2022,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,97980
2022,Data Analyst,Data Analysis,United States,Mid-level,Full-time,Remote,United States,M,69000
2022,Data Analyst,Data Analysis,United States,Mid-level,Full-time,Remote,United States,M,55200
2022,Applied Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,169280
2022,Applied Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,130640
2022,Data Scientist,Data Science and Research,United States,Mid-level,Full-time,In-person,United States,M,133400
2022,Data Scientist,Data Science and Research,United States,Mid-level,Full-time,In-person,United States,M,92000
2022,NLP Engineer,Machine Learning and AI,Poland,Mid-level,Full-time,Remote,Poland,S,40815
2022,Data Engineer,Data Engineering,United States,Executive,Full-time,In-person,United States,M,184000
2022,Data Engineer,Data Engineering,United States,Executive,Full-time,In-person,United States,M,133400
2022,Data Engineer,Data Engineering,United Kingdom,Mid-level,Full-time,Remote,United Kingdom,M,84962
2022,Data Engineer,Data Engineering,United Kingdom,Mid-level,Full-time,Remote,United Kingdom,M,67969
2022,Applied Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,176640
2022,Applied Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,150880
2022,Data Engineer,Data Engineering,United States,Executive,Full-time,Remote,United States,M,285200
2022,Data Engineer,Data Engineering,United States,Executive,Full-time,Remote,United States,M,219880
2022,Data Analyst,Data Analysis,United States,Senior,Full-time,In-person,United States,M,110400
2022,Data Analyst,Data Analysis,United States,Senior,Full-time,In-person,United States,M,87400
2022,Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,133400
2022,Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,124200
2022,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,71760
2022,Data Engineer,Data Engineering,Spain,Senior,Full-time,In-person,Spain,M,67662
2022,Data Engineer,Data Engineering,Spain,Senior,Full-time,In-person,Spain,M,33831
2022,Data Engineer,Data Engineering,United States,Mid-level,Full-time,Remote,United States,M,147200
2022,Data Engineer,Data Engineering,United States,Mid-level,Full-time,Remote,United States,M,110400
2022,AI Scientist,Machine Learning and AI,Colombia,Senior,Full-time,Remote,Colombia,L,115000
2022,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,87400
2022,Data Scientist,Data Science and Research,Spain,Senior,Full-time,In-person,Spain,M,43497
2022,Data Scientist,Data Science and Research,Spain,Senior,Full-time,In-person,Spain,M,34798
2022,Data Analyst,Data Analysis,United States,Senior,Full-time,Remote,United States,M,106659
2022,Data Analyst,Data Analysis,United States,Senior,Full-time,Remote,United States,M,75132
2022,Data Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,161000
2022,Data Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,128800
2022,Research Engineer,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,229540
2022,Research Engineer,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,137862
2022,Analytics Engineer,Leadership and Management,United States,Mid-level,Full-time,Remote,United States,M,112700
2022,Analytics Engineer,Leadership and Management,United States,Mid-level,Full-time,Remote,United States,M,92000
2022,Data Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,229540
2022,Data Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,137862
2022,Data Analyst,Data Analysis,United States,Entry-level,Full-time,In-person,United States,M,50600
2022,Data Analyst,Data Analysis,United States,Entry-level,Full-time,In-person,United States,M,44160
2022,Research Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,229540
2022,Research Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,137862
2022,Computer Vision Engineer,Machine Learning and AI,France,Mid-level,Full-time,Remote,France,S,54130
2022,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,174800
2022,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,110400
2022,Data Analyst,Data Analysis,United States,Senior,Full-time,Remote,United States,M,116840
2022,Data Analyst,Data Analysis,United States,Senior,Full-time,Remote,United States,M,95680
2022,Data Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,193200
2022,Data Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,138000
2022,Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,Remote,United States,M,138000
2022,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,193200
2022,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,119600
2022,Data Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,168130
2022,Data Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,148580
2022,Data Analyst,Data Analysis,United States,Mid-level,Full-time,Remote,United States,M,94428
2022,Data Analyst,Data Analysis,United States,Mid-level,Full-time,Remote,United States,M,60812
2022,Research Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,193200
2022,Research Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,138000
2022,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,182896
2022,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,112792
2022,Data Engineer,Data Engineering,United States,Mid-level,Full-time,Remote,United States,M,119600
2022,Data Engineer,Data Engineering,United States,Mid-level,Full-time,Remote,United States,M,73600
2022,Data Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,125120
2022,Data Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,95680
2022,Data Analyst,Data Analysis,United States,Senior,Full-time,Remote,United States,M,138000
2022,Data Analyst,Data Analysis,United States,Senior,Full-time,Remote,United States,M,92000
2022,Data Scientist,Data Science and Research,United States,Executive,Full-time,Remote,United States,M,146280
2022,Data Scientist,Data Science and Research,United States,Executive,Full-time,Remote,United States,M,119600
2022,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,197800
2022,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,138000
2022,Data Engineer,Data Engineering,United States,Mid-level,Full-time,Remote,United States,M,172040
2022,Data Engineer,Data Engineering,United States,Mid-level,Full-time,Remote,United States,M,140760
2022,Machine Learning Engineer,Machine Learning and AI,Mexico,Senior,Full-time,Remote,Mexico,M,234600
