work_year,job_title,job_category,employee_residence,experience_level,employment_type,work_setting,company_location,company_size,salary_in_euros,cost_of_living,purchasing_power,job_field
2023,Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,212520,143.34,1482.63,Data Science
2023,Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,184736,143.34,1288.8,Data Science
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,146372,143.34,1021.15,Data Science
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,110547,143.34,771.22,Data Science
2023,Analytics Engineer,Leadership and Management,United States,Senior,Full-time,Remote,United States,M,128800,143.34,898.56,Data Engineering
2023,Analytics Engineer,Leadership and Management,United States,Senior,Full-time,Remote,United States,M,101200,143.34,706.01,Data Engineering
2023,Machine Learning Engineer,Machine Learning and AI,United States,Mid-level,Full-time,In-person,United States,M,151800,143.34,1059.02,Data Science
2023,Machine Learning Engineer,Machine Learning and AI,United States,Mid-level,Full-time,In-person,United States,M,137166,143.34,956.93,Data Science
2023,Head of Data,Leadership and Management,United States,Executive,Full-time,Remote,United States,L,266800,143.34,1861.31,Other
2023,Business Intelligence Engineer,BI and Visualization,United States,Senior,Full-time,In-person,United States,M,227700,143.34,1588.53,Data Analysis
2023,Business Intelligence Engineer,BI and Visualization,United States,Senior,Full-time,In-person,United States,M,158424,143.34,1105.23,Data Analysis
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,Remote,United States,M,66470,143.34,463.72,Data Analysis
2023,Data Engineer,Data Engineering,United States,Executive,Full-time,In-person,United States,M,149500,143.34,1042.97,Data Engineering
2023,Data Quality Engineer,Data Quality and Operations,Portugal,Entry-level,Full-time,Hybrid,Portugal,L,21852,106.46,205.26,Data Engineering
2023,Research Analyst,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,76360,143.34,532.72,Data Science
2023,Research Analyst,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,58849,143.34,410.56,Data Science
2023,Research Analyst,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,173512,143.34,1210.49,Data Science
2023,Research Analyst,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,102626,143.34,715.96,Data Science
2023,Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,201756,143.34,1407.53,Data Science
2023,Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,131560,143.34,917.82,Data Science
2023,Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,122636,143.34,855.56,Data Science
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,73600,143.34,513.46,Data Engineering
2023,Machine Learning Engineer,Machine Learning and AI,Germany,Senior,Full-time,Remote,Germany,M,187735,127.47,1472.78,Data Science
2023,Machine Learning Engineer,Machine Learning and AI,Germany,Senior,Full-time,Remote,Germany,M,129129,127.47,1013.01,Data Science
2023,Data Engineer,Data Engineering,United States,Mid-level,Full-time,In-person,United States,M,182988,143.34,1276.6,Data Engineering
2023,Data Engineer,Data Engineering,United States,Mid-level,Full-time,In-person,United States,M,168645,143.34,1176.54,Data Engineering
2023,Research Analyst,Data Science and Research,United Kingdom,Entry-level,Full-time,In-person,United Kingdom,M,39618,144.03,275.07,Data Science
2023,Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,360640,143.34,2515.98,Data Science
2023,Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,206080,143.34,1437.7,Data Science
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,214360,143.34,1495.47,Data Engineering
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,183170,143.34,1277.87,Data Engineering
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,158240,143.34,1103.95,Data Engineering
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,98440,143.34,686.76,Data Engineering
2023,Data Engineer,Data Engineering,United States,Mid-level,Full-time,In-person,United States,M,117760,143.34,821.54,Data Engineering
2023,Data Engineer,Data Engineering,United States,Mid-level,Full-time,In-person,United States,M,74980,143.34,523.09,Data Engineering
2023,ML Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,191774,143.34,1337.9,Data Science
2023,ML Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,139472,143.34,973.02,Data Science
2023,Research Engineer,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,221683,143.34,1546.55,Data Science
2023,Research Engineer,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,184736,143.34,1288.8,Data Science
2023,Data Scientist,Data Science and Research,United States,Mid-level,Full-time,In-person,United States,M,111026,143.34,774.56,Data Science
2023,Data Scientist,Data Science and Research,United States,Mid-level,Full-time,In-person,United States,M,66616,143.34,464.74,Data Science
2023,Research Engineer,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,230000,143.34,1604.58,Data Science
2023,Research Engineer,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,161920,143.34,1129.62,Data Science
2023,Research Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,230000,143.34,1604.58,Data Science
2023,Research Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,156400,143.34,1091.11,Data Science
2023,Principal Machine Learning Engineer,Machine Learning and AI,Brazil,Senior,Full-time,Hybrid,Brazil,L,35226,104.54,336.96,Data Science
2023,AI Architect,Machine Learning and AI,Belgium,Executive,Full-time,Remote,United States,L,198661,136.89,1451.25,Data Science
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,164275,143.34,1146.05,Data Science
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,136896,143.34,955.04,Data Science
2023,Deep Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,305108,143.34,2128.56,Data Science
2023,Deep Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,261077,143.34,1821.38,Data Science
2023,Data Engineer,Data Engineering,United States,Executive,Full-time,In-person,United States,M,154517,143.34,1077.98,Data Engineering
2023,Data Engineer,Data Engineering,United States,Executive,Full-time,In-person,United States,M,106563,143.34,743.43,Data Engineering
2023,Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,115000,143.34,802.29,Data Science
2023,Data Visualization Specialist,BI and Visualization,United States,Senior,Full-time,In-person,United States,M,170200,143.34,1187.39,Data Analysis
2023,Data Visualization Specialist,BI and Visualization,United States,Senior,Full-time,In-person,United States,M,46000,143.34,320.92,Data Analysis
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,305108,143.34,2128.56,Data Engineering
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,261077,143.34,1821.38,Data Engineering
2023,Research Engineer,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,173981,143.34,1213.76,Data Science
2023,Research Engineer,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,127880,143.34,892.14,Data Science
2023,ML Engineer,Machine Learning and AI,United States,Senior,Full-time,Remote,United States,M,183080,143.34,1277.24,Data Science
2023,ML Engineer,Machine Learning and AI,United States,Senior,Full-time,Remote,United States,M,133400,143.34,930.65,Data Science
2023,MLOps Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,183080,143.34,1277.24,Data Science
2023,MLOps Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,130640,143.34,911.4,Data Science
2023,Analytics Engineer,Leadership and Management,United Kingdom,Senior,Full-time,Remote,United Kingdom,M,211600,144.03,1469.14,Data Engineering
2023,Analytics Engineer,Leadership and Management,United Kingdom,Senior,Full-time,Remote,United Kingdom,M,156400,144.03,1085.88,Data Engineering
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,In-person,United States,M,60720,143.34,423.61,Data Analysis
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,In-person,United States,M,47840,143.34,333.75,Data Analysis
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,184000,143.34,1283.66,Data Science
2023,Analytics Engineer,Leadership and Management,United States,Senior,Full-time,In-person,United States,M,164275,143.34,1146.05,Data Engineering
2023,Analytics Engineer,Leadership and Management,United States,Senior,Full-time,In-person,United States,M,136896,143.34,955.04,Data Engineering
2023,AI Architect,Machine Learning and AI,United States,Senior,Full-time,Remote,United States,L,184000,143.34,1283.66,Data Science
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,In-person,United States,M,153180,143.34,1068.65,Data Analysis
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,In-person,United States,M,104162,143.34,726.68,Data Analysis
2023,ML Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,336379,143.34,2346.72,Data Science
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,210680,143.34,1469.79,Data Engineering
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,L,170200,143.34,1187.39,Data Science
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,L,79764,143.34,556.47,Data Science
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,Remote,United States,M,176916,143.34,1234.24,Data Analysis
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,Remote,United States,M,141496,143.34,987.14,Data Analysis
2023,Business Intelligence Data Analyst,Data Analysis,Canada,Mid-level,Full-time,Hybrid,Canada,L,62025,142.12,436.43,Data Analysis
2023,Data Analyst,Data Analysis,United States,Mid-level,Full-time,In-person,United States,M,121118,143.34,844.97,Data Analysis
2023,Data Analyst,Data Analysis,United States,Mid-level,Full-time,In-person,United States,M,96894,143.34,675.97,Data Analysis
2023,Decision Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,116288,143.34,811.27,Data Science
2023,Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,Remote,United States,M,216568,143.34,1510.87,Data Science
2023,Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,Remote,United States,M,147273,143.34,1027.44,Data Science
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,In-person,United States,M,134494,143.34,938.29,Data Analysis
2023,Research Scientist,Data Science and Research,United States,Mid-level,Full-time,Remote,United States,M,161000,143.34,1123.2,Data Science
2023,Data Scientist,Data Science and Research,United Kingdom,Executive,Full-time,Remote,United Kingdom,M,210547,144.03,1461.83,Data Science
2023,Data Scientist,Data Science and Research,United Kingdom,Executive,Full-time,Remote,United Kingdom,M,132976,144.03,923.25,Data Science
2023,Research Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,139656,143.34,974.3,Data Science
2023,Data Architect,Data Architecture and Modeling,United States,Mid-level,Full-time,In-person,United States,M,138000,143.34,962.75,Data Engineering
2023,Data Architect,Data Architecture and Modeling,United States,Mid-level,Full-time,In-person,United States,M,92000,143.34,641.83,Data Engineering
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,116380,143.34,811.92,Data Science
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,71760,143.34,500.63,Data Science
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,In-person,United States,M,116380,143.34,811.92,Data Analysis
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,In-person,United States,M,71760,143.34,500.63,Data Analysis
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,64400,143.34,449.28,Data Science
